road_segment,datetime,average_speed
1,2019-12-01 06:22:57,27.8
1,2019-12-09 06:24:55,26.9
1,2019-12-02 06:25:03,30.3
1,2019-12-13 06:25:26,25.4
1,2019-12-02 06:27:46,29.1
1,2019-12-09 06:28:18,25.0
1,2019-12-13 06:28:35,27.1
1,2019-12-10 06:28:55,28.2
1,2019-12-10 06:29:34,29.4
1,2019-12-03 06:33:39,25.3
1,2019-12-04 06:34:07,19.7
1,2019-12-12 06:40:27,21.2
1,2019-12-09 06:44:55,22.7
1,2019-12-10 06:45:21,26.0
1,2019-12-04 06:45:29,22.9
1,2019-12-02 06:45:42,20.9
1,2019-12-05 06:52:09,25.7
1,2019-12-13 06:52:52,25.1
1,2019-12-10 06:54:22,24.4
1,2019-12-05 06:57:21,26.1
1,2019-12-01 06:57:40,26.4
1,2019-12-05 06:58:39,22.2
1,2019-12-06 06:59:38,23.2
1,2019-12-08 06:59:41,25.2
1,2019-12-09 07:01:55,21.5
1,2019-12-04 07:02:21,22.7
1,2019-12-13 07:08:09,20.6
1,2019-12-08 07:08:39,23.9
1,2019-12-09 07:09:25,26.1
1,2019-12-02 07:09:38,22.9
1,2019-12-13 07:10:56,19.5
1,2019-12-08 07:11:54,25.1
1,2019-12-12 07:12:58,21.9
1,2019-12-02 07:16:27,18.1
1,2019-12-06 07:18:26,20.5
1,2019-12-02 07:18:28,21.1
1,2019-12-09 07:20:59,18.1
1,2019-12-11 07:21:01,18.4
1,2019-12-03 07:22:05,20.6
1,2019-12-03 07:25:24,19.5
1,2019-12-11 07:26:22,18.8
1,2019-12-05 07:31:35,20.1
1,2019-12-10 07:33:31,19.6
1,2019-12-05 07:35:58,21.6
1,2019-12-05 07:36:01,21.5
1,2019-12-02 07:38:36,20.3
1,2019-12-08 07:39:45,19.3
1,2019-12-04 07:41:00,15.7
1,2019-12-02 07:41:22,15.8
1,2019-12-02 07:42:01,18.9
1,2019-12-04 07:42:28,21.0
1,2019-12-13 07:42:34,16.0
1,2019-12-11 07:43:38,14.5
1,2019-12-11 07:48:32,21.1
1,2019-12-11 07:49:06,19.8
1,2019-12-05 07:49:24,19.1
1,2019-12-13 07:52:04,20.0
1,2019-12-11 08:01:52,18.7
1,2019-12-13 08:02:22,15.2
1,2019-12-05 08:07:16,17.5
1,2019-12-11 08:07:53,19.0
1,2019-12-01 08:08:22,17.2
1,2019-12-08 08:08:24,14.2
1,2019-12-13 08:10:53,18.9
1,2019-12-06 08:17:23,11.0
1,2019-12-06 08:17:32,13.4
1,2019-12-05 08:20:22,18.4
1,2019-12-03 08:20:36,14.4
1,2019-12-13 08:21:01,14.6
1,2019-12-05 08:26:14,8.1
1,2019-12-03 08:29:43,7.4
1,2019-12-12 08:31:30,10.2
1,2019-12-01 08:32:02,10.9
1,2019-12-04 08:32:36,11.8
1,2019-12-06 08:34:52,12.7
1,2019-12-11 08:45:29,8.9
1,2019-12-11 08:45:39,13.3
1,2019-12-13 08:46:00,11.2
1,2019-12-03 08:46:18,12.3
1,2019-12-02 08:48:43,8.6
1,2019-12-09 08:53:14,13.6
1,2019-12-04 08:54:23,12.2
1,2019-12-11 09:00:47,10.0
1,2019-12-05 09:01:11,10.2
1,2019-12-04 09:01:36,11.3
1,2019-12-05 09:02:12,12.5
1,2019-12-03 09:08:34,12.6
1,2019-12-03 09:10:07,13.0
1,2019-12-08 09:11:41,12.8
1,2019-12-11 09:14:07,12.0
1,2019-12-11 09:18:37,9.1
1,2019-12-09 09:22:35,11.7
1,2019-12-06 09:26:23,11.4
1,2019-12-06 09:27:18,10.6
1,2019-12-12 09:27:57,13.6
1,2019-12-13 09:28:17,12.0
1,2019-12-02 09:30:35,13.6
1,2019-12-05 09:34:36,12.8
1,2019-12-13 09:34:59,9.6
1,2019-12-13 09:39:32,12.8
1,2019-12-10 09:43:45,10.9
1,2019-12-11 09:44:12,9.8
1,2019-12-12 09:44:22,10.9
1,2019-12-08 09:44:50,10.4
1,2019-12-11 09:46:52,12.0
1,2019-12-05 09:47:54,9.9
1,2019-12-08 09:47:55,8.7
1,2019-12-12 09:48:09,10.7
1,2019-12-11 09:52:00,13.1
1,2019-12-02 09:53:22,12.1
1,2019-12-04 09:53:23,13.5
1,2019-12-02 09:53:53,13.4
1,2019-12-06 09:54:33,10.6
1,2019-12-09 09:56:02,9.0
1,2019-12-10 09:56:49,12.3
1,2019-12-12 10:00:45,10.4
1,2019-12-13 10:02:24,10.9
1,2019-12-05 10:12:22,12.6
1,2019-12-09 10:17:43,10.2
1,2019-12-11 10:18:44,11.6
1,2019-12-01 10:19:25,10.4
1,2019-12-04 10:20:02,9.9
1,2019-12-11 10:25:11,11.9
1,2019-12-01 10:41:29,9.2
1,2019-12-10 10:42:16,10.5
1,2019-12-12 10:44:32,10.5
1,2019-12-12 10:45:02,9.2
1,2019-12-05 10:48:54,8.0
1,2019-12-04 10:49:17,9.7
1,2019-12-04 10:49:50,11.9
1,2019-12-07 10:50:58,8.2
1,2019-12-09 10:51:47,11.2
1,2019-12-11 10:56:07,9.9
1,2019-12-09 10:56:08,9.8
1,2019-12-06 11:00:43,9.6
1,2019-12-12 11:01:09,8.8
1,2019-12-02 11:01:25,11.6
1,2019-12-13 11:01:30,9.5
1,2019-12-05 11:03:16,13.1
1,2019-12-02 11:10:18,11.8
1,2019-12-11 11:10:43,10.3
1,2019-12-01 11:12:22,13.5
1,2019-12-07 11:17:24,13.7
1,2019-12-09 11:18:54,8.1
1,2019-12-08 11:24:02,10.3
1,2019-12-12 11:24:44,7.4
1,2019-12-09 11:27:52,9.5
1,2019-12-02 11:29:36,11.9
1,2019-12-01 11:31:39,17.5
1,2019-12-13 11:34:19,13.9
1,2019-12-12 11:35:28,16.3
1,2019-12-08 11:42:36,11.5
1,2019-12-05 11:42:57,12.4
1,2019-12-10 11:44:04,9.2
1,2019-12-12 11:47:45,16.2
1,2019-12-12 11:52:07,17.7
1,2019-12-07 11:52:47,16.0
1,2019-12-06 11:59:33,15.4
1,2019-12-08 12:01:25,13.2
1,2019-12-13 12:15:23,17.0
1,2019-12-02 12:17:14,10.8
1,2019-12-10 12:17:35,15.0
1,2019-12-08 12:28:44,16.8
1,2019-12-04 12:30:47,17.2
1,2019-12-13 12:31:04,19.7
1,2019-12-08 12:31:24,23.6
1,2019-12-09 12:34:48,15.6
1,2019-12-09 12:35:22,22.0
1,2019-12-10 12:37:30,21.2
1,2019-12-05 12:40:53,23.7
1,2019-12-09 12:41:30,15.5
1,2019-12-13 12:43:32,17.9
1,2019-12-04 12:43:45,19.4
1,2019-12-04 12:46:59,19.4
1,2019-12-04 12:48:40,18.3
1,2019-12-10 12:51:15,21.9
1,2019-12-08 12:54:46,18.1
1,2019-12-08 12:57:52,18.1
1,2019-12-04 12:58:28,20.7
1,2019-12-04 12:59:51,18.1
1,2019-12-03 13:00:27,22.0
1,2019-12-03 13:00:32,20.3
1,2019-12-03 13:01:13,16.9
1,2019-12-03 13:01:21,23.4
1,2019-12-02 13:02:18,22.5
1,2019-12-13 13:04:58,15.4
1,2019-12-04 13:05:01,22.5
1,2019-12-03 13:07:05,20.1
1,2019-12-05 13:07:35,22.2
1,2019-12-12 13:18:06,21.0
1,2019-12-06 13:38:14,17.3
1,2019-12-10 13:39:04,16.0
1,2019-12-04 13:41:14,23.0
1,2019-12-13 13:43:34,23.0
1,2019-12-13 13:49:06,20.1
1,2019-12-11 13:55:25,21.8
1,2019-12-08 13:56:15,18.7
1,2019-12-09 14:21:12,21.1
1,2019-12-07 15:00:04,15.0
1,2019-12-12 15:12:39,15.3
1,2019-12-09 15:26:22,15.8
1,2019-12-06 15:55:26,10.4
1,2019-12-11 16:32:21,13.4
1,2019-12-11 16:45:04,9.2
1,2019-12-12 18:14:12,5.6
2,2019-12-05 05:00:10,27.6
2,2019-12-18 05:00:18,35.0
2,2019-12-25 05:00:21,32.7
2,2019-12-24 05:00:25,30.1
2,2019-12-03 05:00:42,33.7
2,2019-12-13 05:01:04,32.9
2,2019-12-16 05:01:30,34.0
2,2019-12-06 05:01:44,34.3
2,2019-12-16 05:02:58,29.8
2,2019-12-28 05:03:56,28.2
2,2019-12-18 05:04:18,26.8
2,2019-12-22 05:04:28,39.1
2,2019-12-24 05:04:37,32.1
2,2019-12-14 05:04:44,34.2
2,2019-12-22 05:05:25,35.5
2,2019-12-22 05:05:34,36.8
2,2019-12-22 05:06:52,33.5
2,2019-12-22 05:07:01,27.4
2,2019-12-11 05:07:59,26.8
2,2019-12-09 05:09:16,31.2
2,2019-12-21 05:10:27,39.0
2,2019-12-18 05:10:55,30.9
2,2019-12-05 05:11:03,36.3
2,2019-12-15 05:11:03,29.4
2,2019-12-03 05:12:34,31.9
2,2019-12-15 05:12:58,26.4
2,2019-12-31 05:14:44,33.1
2,2019-12-04 05:15:03,34.3
2,2019-12-20 05:15:35,30.9
2,2019-12-01 05:15:39,32.6
2,2019-12-20 05:15:54,31.0
2,2019-12-11 05:15:58,30.1
2,2019-12-06 05:16:14,31.6
2,2019-12-12 05:16:25,31.5
2,2019-12-29 05:17:16,34.1
2,2019-12-10 05:17:29,35.5
2,2019-12-22 05:19:37,29.9
2,2019-12-29 05:19:45,32.4
2,2019-12-28 05:20:00,35.0
2,2019-12-24 05:20:06,30.0
2,2019-12-23 05:20:07,31.6
2,2019-12-23 05:20:40,31.6
2,2019-12-20 05:20:59,31.1
2,2019-12-01 05:21:25,33.8
2,2019-12-28 05:21:49,30.6
2,2019-12-09 05:23:19,32.5
2,2019-12-19 05:23:28,30.5
2,2019-12-15 05:23:37,29.1
2,2019-12-07 05:23:42,27.1
2,2019-12-02 05:23:47,30.0
2,2019-12-27 05:24:42,31.8
2,2019-12-23 05:25:31,32.8
2,2019-12-22 05:26:01,30.2
2,2019-12-25 05:26:10,33.3
2,2019-12-16 05:27:09,30.9
2,2019-12-02 05:27:29,31.9
2,2019-12-09 05:27:34,32.2
2,2019-12-05 05:27:58,30.9
2,2019-12-02 05:29:01,28.9
2,2019-12-07 05:29:04,32.6
2,2019-12-05 05:30:05,32.9
2,2019-12-28 05:31:44,35.2
2,2019-12-16 05:31:46,33.2
2,2019-12-28 05:31:46,35.1
2,2019-12-31 05:32:48,31.7
2,2019-12-18 05:33:02,31.5
2,2019-12-18 05:33:06,35.3
2,2019-12-30 05:33:33,33.5
2,2019-12-02 05:33:53,35.6
2,2019-12-11 05:34:19,31.6
2,2019-12-06 05:34:31,31.1
2,2019-12-06 05:35:02,31.8
2,2019-12-02 05:35:56,34.1
2,2019-12-22 05:37:26,31.7
2,2019-12-18 05:37:38,31.7
2,2019-12-31 05:38:56,32.4
2,2019-12-22 05:39:37,33.5
2,2019-12-17 05:40:55,31.1
2,2019-12-26 05:42:59,34.3
2,2019-12-20 05:43:25,31.2
2,2019-12-16 05:44:02,27.4
2,2019-12-01 05:46:55,34.5
2,2019-12-03 05:46:59,27.2
2,2019-12-29 05:47:19,32.0
2,2019-12-30 05:49:19,31.7
2,2019-12-13 05:50:44,33.0
2,2019-12-11 05:50:49,32.9
2,2019-12-11 05:52:11,30.6
2,2019-12-25 05:52:26,30.4
2,2019-12-24 05:53:46,35.1
2,2019-12-31 05:53:46,32.4
2,2019-12-03 05:53:49,30.5
2,2019-12-10 05:54:31,33.9
2,2019-12-23 05:54:40,31.4
2,2019-12-18 05:54:43,38.1
2,2019-12-23 05:54:51,30.9
2,2019-12-30 05:56:19,33.3
2,2019-12-29 05:56:59,32.8
2,2019-12-09 05:57:27,34.4
2,2019-12-19 05:57:50,34.6
2,2019-12-06 05:58:18,30.2
2,2019-12-26 05:58:47,36.1
2,2019-12-23 05:59:35,29.0
2,2019-12-23 06:04:18,30.4
2,2019-12-31 06:04:19,33.4
2,2019-12-15 06:04:26,30.2
2,2019-12-24 06:04:53,32.1
2,2019-12-24 06:05:56,34.9
2,2019-12-22 06:06:45,35.9
2,2019-12-12 06:07:06,34.5
2,2019-12-27 06:07:14,33.1
2,2019-12-01 06:07:33,33.1
2,2019-12-03 06:07:36,29.0
2,2019-12-27 06:07:39,32.5
2,2019-12-02 06:08:32,32.9
2,2019-12-08 06:09:01,29.8
2,2019-12-12 06:09:34,32.7
2,2019-12-27 06:10:06,27.5
2,2019-12-30 06:10:22,37.1
2,2019-12-02 06:11:03,34.2
2,2019-12-06 06:12:10,32.7
2,2019-12-03 06:12:31,30.1
2,2019-12-29 06:12:34,36.7
2,2019-12-23 06:13:29,28.7
2,2019-12-12 06:13:34,34.3
2,2019-12-12 06:14:14,37.1
2,2019-12-08 06:14:17,31.9
2,2019-12-15 06:14:29,33.4
2,2019-12-09 06:14:34,31.5
2,2019-12-25 06:14:42,32.1
2,2019-12-30 06:14:57,32.6
2,2019-12-18 06:15:02,33.4
2,2019-12-14 06:16:00,35.6
2,2019-12-17 06:16:19,38.2
2,2019-12-29 06:16:49,32.9
2,2019-12-26 06:17:11,32.8
2,2019-12-16 06:17:13,32.7
2,2019-12-09 06:17:27,31.5
2,2019-12-10 06:18:04,33.2
2,2019-12-09 06:18:48,31.8
2,2019-12-24 06:19:26,41.5
2,2019-12-20 06:20:41,34.3
2,2019-12-06 06:21:05,33.6
2,2019-12-12 06:22:22,30.8
2,2019-12-24 06:22:30,31.5
2,2019-12-19 06:23:17,33.5
2,2019-12-04 06:24:18,28.3
2,2019-12-05 06:25:02,34.6
2,2019-12-28 06:25:19,26.8
2,2019-12-19 06:26:13,27.2
2,2019-12-11 06:27:35,33.8
2,2019-12-13 06:28:53,33.6
2,2019-12-06 06:29:27,32.8
2,2019-12-10 06:29:35,35.2
2,2019-12-01 06:29:38,28.3
2,2019-12-06 06:30:20,29.8
2,2019-12-22 06:30:22,26.3
2,2019-12-04 06:31:37,24.9
2,2019-12-03 06:32:22,31.1
2,2019-12-17 06:33:26,28.3
2,2019-12-16 06:34:05,37.0
2,2019-12-16 06:35:13,28.6
2,2019-12-01 06:35:24,30.3
2,2019-12-24 06:36:36,30.4
2,2019-12-26 06:36:44,28.3
2,2019-12-01 06:37:08,33.3
2,2019-12-25 06:37:47,30.0
2,2019-12-19 06:38:04,28.1
2,2019-12-25 06:39:09,22.7
2,2019-12-18 06:39:13,30.8
2,2019-12-31 06:41:33,27.9
2,2019-12-01 06:42:44,31.4
2,2019-12-21 06:43:45,32.1
2,2019-12-24 06:44:07,32.5
2,2019-12-17 06:44:48,24.5
2,2019-12-11 06:44:59,27.2
2,2019-12-31 06:45:05,29.3
2,2019-12-17 06:46:02,29.8
2,2019-12-23 06:46:36,27.0
2,2019-12-31 06:46:58,30.0
2,2019-12-15 06:47:14,29.2
2,2019-12-31 06:47:31,28.2
2,2019-12-20 06:47:51,27.6
2,2019-12-18 06:48:13,27.1
2,2019-12-06 06:48:32,29.2
2,2019-12-03 06:49:08,31.5
2,2019-12-25 06:49:13,37.6
2,2019-12-30 06:49:56,26.9
2,2019-12-30 06:49:56,26.4
2,2019-12-23 06:50:17,28.2
2,2019-12-28 06:50:18,25.2
2,2019-12-20 06:51:16,28.8
2,2019-12-26 06:51:25,27.1
2,2019-12-21 06:51:47,29.7
2,2019-12-14 06:52:56,31.0
2,2019-12-19 06:53:01,28.6
2,2019-12-12 06:53:21,28.4
2,2019-12-29 06:53:55,31.8
2,2019-12-31 06:54:33,29.8
2,2019-12-13 06:56:34,34.3
2,2019-12-19 06:56:54,37.2
2,2019-12-15 06:57:54,30.8
2,2019-12-26 06:59:06,30.8
2,2019-12-13 06:59:17,27.8
2,2019-12-26 07:00:18,27.5
2,2019-12-31 07:00:49,22.3
2,2019-12-09 07:00:56,26.6
2,2019-12-21 07:02:06,31.1
2,2019-12-23 07:03:02,26.1
2,2019-12-06 07:03:06,29.1
2,2019-12-12 07:05:41,27.7
2,2019-12-22 07:06:38,28.1
2,2019-12-18 07:06:48,29.3
2,2019-12-16 07:07:17,26.5
2,2019-12-04 07:07:20,29.9
2,2019-12-31 07:07:46,27.6
2,2019-12-22 07:07:49,29.2
2,2019-12-29 07:08:24,24.8
2,2019-12-11 07:09:46,29.1
2,2019-12-27 07:09:55,27.9
2,2019-12-26 07:10:54,24.6
2,2019-12-02 07:14:22,28.7
2,2019-12-17 07:19:44,24.7
2,2019-12-02 07:21:44,21.0
2,2019-12-16 07:22:43,26.5
2,2019-12-25 07:23:01,26.5
2,2019-12-16 07:24:52,24.2
2,2019-12-12 07:26:35,19.5
2,2019-12-01 07:27:10,24.7
2,2019-12-02 07:27:23,22.7
2,2019-12-05 07:28:12,31.3
2,2019-12-11 07:29:33,21.8
2,2019-12-22 07:30:11,22.8
2,2019-12-17 07:30:27,23.8
2,2019-12-15 07:30:33,29.7
2,2019-12-19 07:30:48,21.0
2,2019-12-13 07:31:04,22.9
2,2019-12-25 07:31:23,21.8
2,2019-12-30 07:33:05,24.5
2,2019-12-06 07:33:11,24.5
2,2019-12-30 07:34:23,23.4
2,2019-12-09 07:34:49,18.1
2,2019-12-01 07:36:07,19.7
2,2019-12-27 07:36:09,23.6
2,2019-12-29 07:37:07,25.6
2,2019-12-15 07:38:16,22.6
2,2019-12-16 07:38:29,24.1
2,2019-12-19 07:38:46,17.1
2,2019-12-02 07:39:03,33.3
2,2019-12-11 07:41:03,23.5
2,2019-12-30 07:42:35,25.8
2,2019-12-23 07:43:07,22.0
2,2019-12-15 07:44:02,23.9
2,2019-12-27 07:44:08,24.8
2,2019-12-26 07:47:47,22.1
2,2019-12-11 07:47:50,26.1
2,2019-12-12 07:47:50,25.7
2,2019-12-12 07:47:52,24.7
2,2019-12-27 07:48:32,24.5
2,2019-12-22 07:51:03,22.6
2,2019-12-22 07:51:05,21.2
2,2019-12-01 07:52:54,23.1
2,2019-12-28 07:54:44,24.1
2,2019-12-27 07:55:55,24.8
2,2019-12-19 07:56:02,23.0
2,2019-12-20 07:56:44,25.9
2,2019-12-27 07:57:58,26.3
2,2019-12-20 07:58:02,22.4
2,2019-12-14 08:01:16,20.0
2,2019-12-12 08:01:31,15.6
2,2019-12-04 08:03:01,18.3
2,2019-12-21 08:03:28,17.9
2,2019-12-24 08:06:52,14.8
2,2019-12-16 08:07:19,17.1
2,2019-12-31 08:07:48,19.3
2,2019-12-23 08:07:56,18.4
2,2019-12-27 08:08:25,16.1
2,2019-12-30 08:08:42,17.9
2,2019-12-19 08:09:01,16.3
2,2019-12-15 08:10:12,16.9
2,2019-12-23 08:10:25,19.0
2,2019-12-11 08:12:21,16.6
2,2019-12-20 08:13:21,15.8
2,2019-12-12 08:15:47,9.1
2,2019-12-09 08:16:08,13.6
2,2019-12-26 08:17:39,15.1
2,2019-12-20 08:17:51,7.9
2,2019-12-18 08:18:20,8.0
2,2019-12-31 08:19:08,7.4
2,2019-12-15 08:19:53,11.1
2,2019-12-01 08:20:13,9.0
2,2019-12-19 08:20:26,10.5
2,2019-12-03 08:21:07,13.6
2,2019-12-18 08:21:37,9.9
2,2019-12-10 08:21:41,12.0
2,2019-12-31 08:21:52,12.7
2,2019-12-20 08:22:02,9.3
2,2019-12-25 08:22:09,8.3
2,2019-12-27 08:23:26,9.0
2,2019-12-25 08:24:06,8.8
2,2019-12-05 08:26:43,9.8
2,2019-12-13 08:27:33,11.6
2,2019-12-28 08:27:59,9.7
2,2019-12-29 08:28:11,7.0
2,2019-12-13 08:28:19,8.1
2,2019-12-16 08:28:31,8.6
2,2019-12-12 08:28:43,8.4
2,2019-12-03 08:31:10,12.0
2,2019-12-23 08:32:24,9.5
2,2019-12-14 08:32:41,10.1
2,2019-12-05 08:33:04,8.2
2,2019-12-15 08:33:17,8.9
2,2019-12-24 08:33:17,9.7
2,2019-12-19 08:35:16,7.1
2,2019-12-15 08:35:51,9.4
2,2019-12-04 08:36:52,11.0
2,2019-12-26 08:38:26,7.7
2,2019-12-29 08:41:06,7.2
2,2019-12-30 08:41:28,7.0
2,2019-12-02 08:41:44,11.5
2,2019-12-18 08:42:00,7.1
2,2019-12-01 08:42:08,11.3
2,2019-12-27 08:43:54,7.1
2,2019-12-20 08:44:29,10.9
2,2019-12-16 08:44:49,12.9
2,2019-12-31 08:45:24,11.9
2,2019-12-21 08:45:49,11.0
2,2019-12-04 08:46:22,8.6
2,2019-12-15 08:47:13,13.1
2,2019-12-10 08:48:32,9.7
2,2019-12-24 08:48:41,7.3
2,2019-12-24 08:48:57,9.4
2,2019-12-15 08:52:00,15.4
2,2019-12-22 08:52:42,7.3
2,2019-12-27 08:55:32,8.6
2,2019-12-25 08:55:55,8.4
2,2019-12-05 08:56:38,7.9
2,2019-12-21 08:57:00,12.8
2,2019-12-16 08:57:37,9.2
2,2019-12-20 08:57:49,13.6
2,2019-12-31 08:58:45,13.3
2,2019-12-13 09:00:17,7.9
2,2019-12-18 09:00:31,13.5
2,2019-12-30 09:00:40,12.3
2,2019-12-28 09:00:43,9.6
2,2019-12-03 09:02:54,11.7
2,2019-12-19 09:04:07,10.0
2,2019-12-02 09:09:57,9.6
2,2019-12-12 09:10:35,9.1
2,2019-12-22 09:11:47,7.3
2,2019-12-08 09:14:27,8.1
2,2019-12-16 09:15:16,8.7
2,2019-12-22 09:16:20,11.4
2,2019-12-13 09:17:42,8.4
2,2019-12-28 09:18:57,9.6
2,2019-12-30 09:20:16,13.8
2,2019-12-18 09:20:23,10.5
2,2019-12-20 09:21:09,7.6
2,2019-12-22 09:21:31,13.4
2,2019-12-02 09:23:08,8.9
2,2019-12-13 09:23:27,12.3
2,2019-12-16 09:23:59,10.9
2,2019-12-26 09:25:00,13.1
2,2019-12-26 09:25:02,9.6
2,2019-12-12 09:25:03,10.7
2,2019-12-16 09:25:52,9.8
2,2019-12-19 09:26:23,12.6
2,2019-12-15 09:26:44,13.8
2,2019-12-16 09:27:15,8.5
2,2019-12-31 09:27:16,8.9
2,2019-12-02 09:27:19,9.2
2,2019-12-04 09:27:30,7.9
2,2019-12-05 09:28:07,10.0
2,2019-12-19 09:29:40,11.7
2,2019-12-17 09:30:58,9.1
2,2019-12-09 09:31:11,9.4
2,2019-12-30 09:32:49,10.4
2,2019-12-12 09:33:04,9.5
2,2019-12-02 09:33:23,6.8
2,2019-12-08 09:35:42,7.9
2,2019-12-24 09:35:42,8.6
2,2019-12-06 09:36:24,11.8
2,2019-12-05 09:36:49,9.3
2,2019-12-16 09:37:05,11.2
2,2019-12-22 09:37:09,11.2
2,2019-12-24 09:37:19,11.7
2,2019-12-09 09:38:05,11.4
2,2019-12-18 09:38:45,10.6
2,2019-12-29 09:39:29,7.6
2,2019-12-13 09:39:51,10.1
2,2019-12-17 09:40:02,7.6
2,2019-12-31 09:40:38,7.0
2,2019-12-01 09:40:39,9.8
2,2019-12-30 09:40:44,11.6
2,2019-12-23 09:41:02,9.2
2,2019-12-25 09:41:03,11.0
2,2019-12-20 09:41:19,8.4
2,2019-12-02 09:41:23,11.4
2,2019-12-05 09:41:26,11.1
2,2019-12-29 09:42:42,9.4
2,2019-12-24 09:42:44,7.8
2,2019-12-04 09:43:10,11.7
2,2019-12-22 09:43:15,9.2
2,2019-12-15 09:43:20,10.9
2,2019-12-23 09:43:31,8.9
2,2019-12-05 09:43:36,10.4
2,2019-12-02 09:44:10,11.2
2,2019-12-12 09:44:11,9.6
2,2019-12-06 09:44:17,7.8
2,2019-12-02 09:44:25,8.1
2,2019-12-20 09:44:38,10.4
2,2019-12-04 09:44:40,7.7
2,2019-12-30 09:44:46,7.3
2,2019-12-31 09:44:50,8.8
2,2019-12-21 09:45:22,10.1
2,2019-12-30 09:45:32,10.0
2,2019-12-26 09:45:40,11.8
2,2019-12-29 09:45:41,8.7
2,2019-12-18 09:45:42,9.9
2,2019-12-19 09:45:51,9.4
2,2019-12-25 09:46:33,10.8
2,2019-12-18 09:46:34,10.1
2,2019-12-27 09:46:49,11.3
2,2019-12-10 09:47:00,10.9
2,2019-12-12 09:48:50,10.6
2,2019-12-23 09:48:54,10.5
2,2019-12-17 09:49:38,10.3
2,2019-12-16 09:49:39,11.5
2,2019-12-08 09:50:15,9.5
2,2019-12-11 09:50:33,11.9
2,2019-12-10 09:50:42,8.5
2,2019-12-12 09:51:06,9.7
2,2019-12-11 09:51:20,10.3
2,2019-12-04 09:51:53,8.1
2,2019-12-05 09:52:09,7.7
2,2019-12-11 09:53:21,7.3
2,2019-12-06 09:53:35,9.9
2,2019-12-30 09:53:59,7.8
2,2019-12-22 09:54:06,11.7
2,2019-12-24 09:54:23,7.5
2,2019-12-02 09:54:54,9.8
2,2019-12-30 09:55:01,7.8
2,2019-12-05 09:55:52,10.0
2,2019-12-10 09:55:55,11.6
2,2019-12-18 09:55:59,7.8
2,2019-12-09 09:56:04,9.2
2,2019-12-05 09:56:31,9.0
2,2019-12-25 09:57:01,7.6
2,2019-12-23 09:57:12,7.5
2,2019-12-19 09:57:14,11.9
2,2019-12-13 09:57:27,9.0
2,2019-12-31 09:57:49,11.3
2,2019-12-08 09:57:51,11.2
2,2019-12-04 09:58:53,11.1
2,2019-12-02 09:59:20,11.4
2,2019-12-06 09:59:30,7.1
2,2019-12-02 09:59:58,9.6
2,2019-12-16 10:00:30,10.5
2,2019-12-04 10:00:36,11.4
2,2019-12-22 10:01:01,8.9
2,2019-12-12 10:01:14,7.2
2,2019-12-19 10:01:26,11.0
2,2019-12-20 10:01:38,9.8
2,2019-12-26 10:02:28,9.9
2,2019-12-13 10:02:30,7.3
2,2019-12-29 10:03:16,7.4
2,2019-12-31 10:04:51,8.7
2,2019-12-04 10:04:53,10.3
2,2019-12-17 10:05:52,10.1
2,2019-12-20 10:06:13,7.4
2,2019-12-17 10:06:14,7.8
2,2019-12-25 10:06:47,10.3
2,2019-12-27 10:07:17,9.4
2,2019-12-09 10:07:26,9.5
2,2019-12-18 10:07:40,8.1
2,2019-12-29 10:08:25,11.6
2,2019-12-05 10:08:36,11.2
2,2019-12-19 10:08:37,8.7
2,2019-12-17 10:09:00,8.2
2,2019-12-12 10:09:02,8.5
2,2019-12-30 10:09:04,8.6
2,2019-12-31 10:09:31,9.1
2,2019-12-30 10:09:32,8.1
2,2019-12-24 10:09:38,9.5
2,2019-12-13 10:09:51,11.9
2,2019-12-22 10:10:00,7.6
2,2019-12-22 10:10:09,10.8
2,2019-12-16 10:10:21,7.5
2,2019-12-31 10:10:59,10.2
2,2019-12-11 10:11:07,11.7
2,2019-12-08 10:11:48,7.8
2,2019-12-23 10:12:07,9.6
2,2019-12-13 10:13:40,10.1
2,2019-12-27 10:14:38,7.8
2,2019-12-11 10:15:15,7.0
2,2019-12-18 10:16:26,7.3
2,2019-12-20 10:17:51,11.2
2,2019-12-27 10:18:04,11.7
2,2019-12-09 10:18:20,7.7
2,2019-12-27 10:20:42,10.9
2,2019-12-30 10:21:32,8.6
2,2019-12-29 10:22:09,9.6
2,2019-12-24 10:22:21,7.2
2,2019-12-12 10:23:26,10.5
2,2019-12-05 10:25:59,7.8
2,2019-12-01 10:28:32,9.4
2,2019-12-23 10:32:07,7.5
2,2019-12-19 10:33:50,8.2
2,2019-12-18 10:34:37,7.7
2,2019-12-27 10:37:58,8.0
2,2019-12-28 10:42:37,8.2
2,2019-12-30 10:43:13,10.2
2,2019-12-30 10:43:24,7.2
2,2019-12-26 10:45:40,8.5
2,2019-12-13 10:46:52,9.0
2,2019-12-26 10:47:01,10.1
2,2019-12-07 10:47:18,13.5
2,2019-12-02 10:47:48,9.7
2,2019-12-24 10:48:20,8.5
2,2019-12-29 10:50:36,9.3
2,2019-12-12 10:51:31,9.6
2,2019-12-25 10:51:32,9.0
2,2019-12-25 10:53:23,8.2
2,2019-12-19 10:56:51,9.5
2,2019-12-04 10:57:14,8.1
2,2019-12-05 10:57:21,8.5
2,2019-12-11 10:58:30,8.4
2,2019-12-09 10:59:07,7.5
2,2019-12-24 10:59:50,8.0
2,2019-12-20 11:00:38,9.9
2,2019-12-06 11:01:01,9.8
