original_id,original_deviceid,original_servertime,original_latitude,original_longitude,original_speed,distance,formatted,lat,lon,name,housenumber,street,suburb,postcode,district,city,county,state,country,country_code,attribution,attribution_license,attribution_url
76590087,276,2019-12-26 08:55:45,27.68836333333333,85.33474,8.77,11.631582280768685,"New Baneshwar bus stop, Madan Bhandari Path, Buddha Nagar, Kathmandu 44617, Nepal",27.6883306,85.3348522,New Baneshwar bus stop,,Madan Bhandari Path,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76590594,276,2019-12-26 08:56:14,27.688881666666667,85.332405,16.74,31.950770775063738,"Let Me in, Madan Bhandari Path 10, Kathmandu, Kathmandu 44617, Nepal",27.689165,85.332459,Let Me in,10,Madan Bhandari Path,,44617,,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76624315,276,2019-12-26 09:28:31,27.69885,85.319715,17.41,18.377252635571416,"Prithvi Path, Kathmandu, Kathmandu 44066, Nepal",27.698828,85.3199,,,Prithvi Path,,44066,,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76624820,276,2019-12-26 09:29:00,27.698778333333333,85.32005666666667,0.02,2.12541293795936,"Prithvi Path, Baghbazar, Kathmandu 00446, Nepal",27.698554,85.3213247,Prithvi Path,,Prithvi Path,Baghbazar,00446,Kathmandu-28,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76625327,276,2019-12-26 09:29:30,27.698761666666663,85.32005833333334,0.01,17.245289046968644,"Prithvi Path, Kathmandu, Kathmandu 44066, Nepal",27.698828,85.3199,,,Prithvi Path,,44066,,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76625834,276,2019-12-26 09:30:00,27.69876333333333,85.32005333333333,0.01,16.72111480242143,"Prithvi Path, Kathmandu, Kathmandu 44066, Nepal",27.698828,85.3199,,,Prithvi Path,,44066,,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76626371,276,2019-12-26 09:30:30,27.698768333333334,85.32005666666667,0.08,3.212020405829086,"Prithvi Path, Baghbazar, Kathmandu 00446, Nepal",27.698554,85.3213247,Prithvi Path,,Prithvi Path,Baghbazar,00446,Kathmandu-28,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76626892,276,2019-12-26 09:31:00,27.698581666666666,85.32102166666667,6.85,3.3270550413266093,"Prithvi Path, Baghbazar, Kathmandu 00446, Nepal",27.698554,85.3213247,Prithvi Path,,Prithvi Path,Baghbazar,00446,Kathmandu-28,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76627417,276,2019-12-26 09:31:29,27.698356666666665,85.32164,3.39,1.2574463710573274,"Ram Shah Path, Bansh Ghari, Kathmandu 00446, Nepal",27.6984094,85.3216432,Ram Shah Path,,Ram Shah Path,Bansh Ghari,00446,Kathmandu-29,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76627951,276,2019-12-26 09:31:59,27.697656666666667,85.32147,12.16,18.36072656325621,"Nepal Bar Association, Ram Shah Path, Bansh Ghari, Kathmandu 00446, Nepal",27.697582099999998,85.32172165,Nepal Bar Association,,Ram Shah Path,Bansh Ghari,00446,Kathmandu-29,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76628495,276,2019-12-26 09:32:29,27.696441666666665,85.32119333333333,10.15,2.1577150647516907,"Supreme Court, Ram Shah Path, Kathmandu, Kathmandu 00446, Nepal",27.69680365,85.32167994840998,Supreme Court,,Ram Shah Path,,00446,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76629007,276,2019-12-26 09:33:00,27.69516833333333,85.32091833333334,7.94,3.265425694796981,"Ram Shah Path, Bansh Ghari, Kathmandu 00446, Nepal",27.695921,85.321048,Ram Shah Path,,Ram Shah Path,Bansh Ghari,00446,Kathmandu-29,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76629561,276,2019-12-26 09:33:28,27.694055,85.321,1.99,4.1168707400965605,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76630065,276,2019-12-26 09:33:58,27.693721666666665,85.321615,13.91,2.105568438943028,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76630579,276,2019-12-26 09:34:28,27.693066666666667,85.32307666666667,4.92,6.03405399302313,"शहरी बिकास तथा भवन निर्माण विभाग, Tanka Prasad Ghumti Sadak, Bansh Ghari, Kathmandu 44617, Nepal",27.69372645,85.32333557287294,शहरी बिकास तथा भवन निर्माण विभाग,,Tanka Prasad Ghumti Sadak,Bansh Ghari,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76631112,276,2019-12-26 09:34:58,27.692835,85.32350833333334,8.07,4.041524963245652,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76631647,276,2019-12-26 09:35:28,27.69239,85.32445,17.8,4.989405472190447,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76632208,276,2019-12-26 09:35:57,27.691595,85.32604166666667,8.61,0.3147245377021547,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76632712,276,2019-12-26 09:36:27,27.690836666666662,85.327725,0.01,4.369315320436584,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76633253,276,2019-12-26 09:36:57,27.69066,85.32804,0.32,3.2764854688498817,"Kathmandu, Kathmandu 44617, Nepal",27.690663,85.327993,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76633767,276,2019-12-26 09:37:27,27.69017,85.32895166666667,6.25,0.5480232579161609,"Buddha Nagar, Kathmandu 44617, Nepal",27.6901672,85.3288726,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76634285,276,2019-12-26 09:37:57,27.689776666666667,85.32989666666667,13.94,0.3088131189314142,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76634938,276,2019-12-26 09:38:31,27.689061666666667,85.33247833333333,14.29,0.24322098759429236,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76635386,276,2019-12-26 09:38:56,27.68863333333333,85.33457833333334,3.77,4.422971270219433,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76635919,276,2019-12-26 09:39:26,27.688576666666663,85.33464333333333,0.01,0.1542475004351675,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76636447,276,2019-12-26 09:39:56,27.688566666666667,85.33473,0.81,0.8183675350010665,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76636983,276,2019-12-26 09:40:25,27.688526666666668,85.33497666666666,0.05,2.3412048085260646,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76637523,276,2019-12-26 09:40:55,27.688475,85.33515666666666,0.07,1.0264145792821884,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76638076,276,2019-12-26 09:41:25,27.688465,85.33519333333334,0.16,0.8152181774078486,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76638646,276,2019-12-26 09:41:55,27.688456666666667,85.3352,0.05,0.0736225610422433,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76639174,276,2019-12-26 09:42:25,27.688448333333334,85.33521333333333,1.08,0.5101320059916614,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76639698,276,2019-12-26 09:42:54,27.68838166666667,85.33555166666666,2.94,0.017814678433021227,"Minbhawan, Kathmandu 44617, Nepal",27.688044,85.3371095,,,,Minbhawan,44617,Kathmandu-31,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76640251,276,2019-12-26 09:43:24,27.68812833333333,85.33674333333333,15.64,0.539484830041763,"Minbhawan, Kathmandu 44617, Nepal",27.688044,85.3371095,,,,Minbhawan,44617,Kathmandu-31,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76640783,276,2019-12-26 09:43:54,27.68781166666667,85.33826166666667,0.05,3.6789703578890913,"Minbhawan, Kathmandu 44617, Nepal",27.688044,85.3371095,,,,Minbhawan,44617,Kathmandu-31,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76641312,276,2019-12-26 09:44:24,27.68771,85.33861,8.04,1.2638710964416242,"Minbhawan, Kathmandu 44617, Nepal",27.6872178,85.3407766,,,,Minbhawan,44617,Kathmandu-31,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76807480,276,2019-12-26 12:22:46,27.698671666666662,85.32059666666666,11.52,2.430001797327531,"Prithvi Path, Baghbazar, Kathmandu 00446, Nepal",27.698554,85.3213247,Prithvi Path,,Prithvi Path,Baghbazar,00446,Kathmandu-28,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76807976,276,2019-12-26 12:23:15,27.69857,85.321115,0.08,2.6441159113457338,"Prithvi Path, Baghbazar, Kathmandu 00446, Nepal",27.698554,85.3213247,Prithvi Path,,Prithvi Path,Baghbazar,00446,Kathmandu-28,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76808486,276,2019-12-26 12:23:45,27.69857,85.321115,0.05,2.6441159113457338,"Prithvi Path, Baghbazar, Kathmandu 00446, Nepal",27.698554,85.3213247,Prithvi Path,,Prithvi Path,Baghbazar,00446,Kathmandu-28,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76808980,276,2019-12-26 12:24:15,27.69857333333333,85.32111166666667,0.01,2.3515793902091997,"Prithvi Path, Baghbazar, Kathmandu 00446, Nepal",27.698554,85.3213247,Prithvi Path,,Prithvi Path,Baghbazar,00446,Kathmandu-28,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76809482,276,2019-12-26 12:24:45,27.698521666666668,85.32152,7.81,0.5633953382094108,"Prithvi Path, Baghbazar, Kathmandu 00446, Nepal",27.698554,85.3213247,Prithvi Path,,Prithvi Path,Baghbazar,00446,Kathmandu-28,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76809990,276,2019-12-26 12:25:15,27.697758333333333,85.321505,6.15,1.9561655461274299,"Singh Durbar, Saras Marg, Ghattekulo, Kathmandu 00446, Nepal",27.696478149999997,85.32461913495442,Singh Durbar,,Saras Marg,Ghattekulo,00446,Kathmandu-29,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76810508,276,2019-12-26 12:25:44,27.696831666666668,85.321295,2.99,1.6137150919905714,"Supreme Court, Ram Shah Path, Kathmandu, Kathmandu 00446, Nepal",27.69680365,85.32167994840998,Supreme Court,,Ram Shah Path,,00446,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76811039,276,2019-12-26 12:26:14,27.696146666666667,85.32114166666666,4.37,1.879398713087582,"Singh Durbar, Saras Marg, Ghattekulo, Kathmandu 00446, Nepal",27.696478149999997,85.32461913495442,Singh Durbar,,Saras Marg,Ghattekulo,00446,Kathmandu-29,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76811533,276,2019-12-26 12:26:44,27.695305,85.320945,5.61,2.5075533663741414,"Singh Durbar, Saras Marg, Ghattekulo, Kathmandu 00446, Nepal",27.696478149999997,85.32461913495442,Singh Durbar,,Saras Marg,Ghattekulo,00446,Kathmandu-29,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76812059,276,2019-12-26 12:27:14,27.69409333333333,85.320885,4.74,1.3520888782792608,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76812557,276,2019-12-26 12:27:43,27.69396833333333,85.32111833333333,0.13,1.931880812107897,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76813091,276,2019-12-26 12:28:13,27.693943333333333,85.32115,0.03,1.0452221455262438,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76813588,276,2019-12-26 12:28:43,27.693486666666665,85.32216333333334,13.58,5.797864941975744,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76814089,276,2019-12-26 12:29:13,27.693131666666662,85.32289166666666,0.12,5.196731694995109,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76814609,276,2019-12-26 12:29:43,27.69283833333333,85.32355,0.04,6.2680913976590125,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76815149,276,2019-12-26 12:30:12,27.692826666666665,85.323555,0.07,5.345757482387063,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76815678,276,2019-12-26 12:30:42,27.692821666666667,85.32357166666667,0.11,5.6120493767153725,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76816234,276,2019-12-26 12:31:12,27.692825,85.32356666666666,0.04,5.712890275070689,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76816852,276,2019-12-26 12:31:49,27.692386666666668,85.32446333333333,16.51,5.313161696053607,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76817285,276,2019-12-26 12:32:15,27.691461666666665,85.32641833333334,15.55,4.292823508084842,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76817774,276,2019-12-26 12:32:41,27.69089333333333,85.32762,0.04,5.085656303230368,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76818328,276,2019-12-26 12:33:14,27.690843333333333,85.32771333333334,5.46,4.485281694479528,"Kathmandu, Kathmandu 44617, Nepal",27.6922553,85.324616,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76818883,276,2019-12-26 12:33:47,27.690625,85.32803833333334,1.11,0.6018096047820338,"Kathmandu, Kathmandu 44617, Nepal",27.690663,85.327993,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76819308,276,2019-12-26 12:34:10,27.690465,85.32827,4.41,0.1423089215133427,"Kathmandu, Kathmandu 44617, Nepal",27.6905379,85.3281156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76819825,276,2019-12-26 12:34:40,27.69008,85.32923166666667,7.19,0.14981965403912734,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76820331,276,2019-12-26 12:35:10,27.68942333333333,85.33103666666666,14.47,2.4723551887104516,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76820864,276,2019-12-26 12:35:40,27.688925,85.33317333333333,9.97,1.6368434933641816,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76821390,276,2019-12-26 12:36:10,27.68862833333333,85.33459166666667,0.13,4.198991943240523,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76821905,276,2019-12-26 12:36:40,27.68862833333333,85.334605,0.03,4.514674981521249,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76822404,276,2019-12-26 12:37:09,27.688625,85.33461166666666,0.02,4.312741590063913,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76822913,276,2019-12-26 12:37:39,27.688621666666663,85.3346,0.2,3.6767440194794148,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76823421,276,2019-12-26 12:38:09,27.688621666666663,85.33459666666667,0.0,3.5978232602423343,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76823925,276,2019-12-26 12:38:39,27.688616666666668,85.33462833333333,1.25,3.807908108935296,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76824432,276,2019-12-26 12:39:08,27.688506666666665,85.33501833333334,0.05,1.1690647606494082,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76824960,276,2019-12-26 12:39:38,27.688425,85.33542166666666,4.72,1.7507051053867555,"Buddha Nagar, Kathmandu 44617, Nepal",27.6891539,85.3320663,,,,Buddha Nagar,44617,Kathmandu-10,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76825474,276,2019-12-26 12:40:08,27.688141666666667,85.336805,14.33,3.4227576965407733,"Minbhawan, Kathmandu 44617, Nepal",27.688044,85.3371095,,,,Minbhawan,44617,Kathmandu-31,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76825991,276,2019-12-26 12:40:38,27.687901666666665,85.33787833333334,0.01,3.8231605574420335,"Minbhawan, Kathmandu 44617, Nepal",27.688044,85.3371095,,,,Minbhawan,44617,Kathmandu-31,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76826495,276,2019-12-26 12:41:08,27.687905,85.337875,0.07,4.09883591638332,"Minbhawan, Kathmandu 44617, Nepal",27.688044,85.3371095,,,,Minbhawan,44617,Kathmandu-31,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76827011,276,2019-12-26 12:41:37,27.687895,85.337915,0.07,4.018303027625604,"Minbhawan, Kathmandu 44617, Nepal",27.688044,85.3371095,,,,Minbhawan,44617,Kathmandu-31,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76827533,276,2019-12-26 12:42:07,27.687891666666665,85.33791166666667,0.04,3.5767402914855775,"Minbhawan, Kathmandu 44617, Nepal",27.688044,85.3371095,,,,Minbhawan,44617,Kathmandu-31,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76828117,276,2019-12-26 12:42:41,27.687835,85.338215,0.12,5.028092115112162,"Minbhawan, Kathmandu 44617, Nepal",27.688044,85.3371095,,,,Minbhawan,44617,Kathmandu-31,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76828586,276,2019-12-26 12:43:07,27.687836666666666,85.33821,0.03,5.0829861083526415,"Minbhawan, Kathmandu 44617, Nepal",27.688044,85.3371095,,,,Minbhawan,44617,Kathmandu-31,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76829087,276,2019-12-26 12:43:37,27.687835,85.33821166666667,0.07,4.9451484237601075,"Minbhawan, Kathmandu 44617, Nepal",27.688044,85.3371095,,,,Minbhawan,44617,Kathmandu-31,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76829593,276,2019-12-26 12:44:06,27.68783833333333,85.33820166666666,0.04,5.054936410341355,"Minbhawan, Kathmandu 44617, Nepal",27.688044,85.3371095,,,,Minbhawan,44617,Kathmandu-31,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
76830095,276,2019-12-26 12:44:36,27.687831666666668,85.33820666666666,0.09,4.462113826506748,"Minbhawan, Kathmandu 44617, Nepal",27.688044,85.3371095,,,,Minbhawan,44617,Kathmandu-31,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
