original_id,original_deviceid,original_servertime,original_latitude,original_longitude,original_speed,distance,formatted,lat,lon,housenumber,name,street,district,suburb,postcode,city,county,state,country,country_code,attribution,attribution_license,attribution_url
52779650,274,2019-12-10 11:49:58,27.691855,85.32705833333333,0.15,110.29343181963196,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52780190,274,2019-12-10 11:50:28,27.691845,85.32710333333333,0.09,109.97058002367932,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52780720,274,2019-12-10 11:50:58,27.691881666666667,85.32716833333333,0.22,104.32100300835629,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52781253,274,2019-12-10 11:51:28,27.691875,85.32725333333333,0.23,7.259210031269218,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52781766,274,2019-12-10 11:51:57,27.691866666666662,85.32727666666666,0.11,6.929017581323208,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52782273,274,2019-12-10 11:52:27,27.691926666666667,85.32721833333333,0.49,4.032824649872152,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52782764,274,2019-12-10 11:52:57,27.69183,85.32726333333333,0.21,108.09700688228035,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52783264,274,2019-12-10 11:53:27,27.69185833333333,85.32722666666666,0.05,105.60497485522042,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52783756,274,2019-12-10 11:53:56,27.69187833333333,85.32721833333333,0.02,8.673149791538723,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52784264,274,2019-12-10 11:54:26,27.691865,85.327195,0.14,105.51388730576656,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52784767,274,2019-12-10 11:54:56,27.69185,85.32715333333333,0.21,108.09880281109359,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52785279,274,2019-12-10 11:55:26,27.691836666666667,85.32713,0.1,110.12639414262243,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52785776,274,2019-12-10 11:55:56,27.691796666666665,85.32707333333333,0.31,23.716291162006005,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52786262,274,2019-12-10 11:56:25,27.691751666666665,85.327025,0.26,18.12314595730826,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52786775,274,2019-12-10 11:56:55,27.69174,85.32700833333334,0.06,16.22146945733245,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52787261,274,2019-12-10 11:57:25,27.69175333333333,85.32700333333334,0.07,17.31795282930635,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52787824,274,2019-12-10 11:57:59,27.691805,85.32702333333333,0.1,23.33005242832127,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52788224,274,2019-12-10 11:58:25,27.69185333333333,85.32712333333333,0.41,108.52197115655484,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52788713,274,2019-12-10 11:58:54,27.69185333333333,85.32712166666667,0.1,108.56760124644119,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52789200,274,2019-12-10 11:59:24,27.691861666666668,85.32713333333334,0.09,107.36081974331982,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52789687,274,2019-12-10 11:59:54,27.69186,85.327185,0.06,106.27479158811832,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52790209,274,2019-12-10 12:00:24,27.691856666666663,85.32719666666667,0.03,106.38292156307152,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52790693,274,2019-12-10 12:00:54,27.691838333333333,85.327155,0.07,109.3143697591838,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52791194,274,2019-12-10 12:01:23,27.69184,85.327125,0.02,109.90235701525648,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52791691,274,2019-12-10 12:01:53,27.691835,85.32709,0.05,111.42092752875273,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52792196,274,2019-12-10 12:02:23,27.691848333333333,85.32710166666666,0.02,109.66421522033765,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52792685,274,2019-12-10 12:02:53,27.691876666666666,85.327105,0.03,106.55815060276913,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52793155,274,2019-12-10 12:03:22,27.691876666666666,85.32709166666666,0.08,106.95855855817335,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52793653,274,2019-12-10 12:03:52,27.69186833333333,85.327055,0.14,109.00592282845417,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52794201,274,2019-12-10 12:04:22,27.69189833333333,85.32707166666667,0.05,105.31263757806161,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52794699,274,2019-12-10 12:04:52,27.691906666666668,85.32710166666666,0.04,103.4819278123347,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52795191,274,2019-12-10 12:05:22,27.691906666666668,85.32710166666666,0.06,103.4819278123347,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52795725,274,2019-12-10 12:05:52,27.6919,85.32707666666667,0.05,104.9742457536301,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52796229,274,2019-12-10 12:06:21,27.691886666666665,85.32706166666667,0.03,106.86547699220354,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52796732,274,2019-12-10 12:06:51,27.691895,85.32708,0.05,105.39165894245652,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52797240,274,2019-12-10 12:07:21,27.691906666666668,85.32712,0.15,102.93395240671651,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52797767,274,2019-12-10 12:07:51,27.69190833333333,85.32711666666667,0.12,102.85458885121989,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52798275,274,2019-12-10 12:08:20,27.691885,85.3271,0.14,105.82407747961949,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52798852,274,2019-12-10 12:08:54,27.691865,85.32708166666667,0.1,108.49877894995203,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52799291,274,2019-12-10 12:09:20,27.69188833333333,85.32710333333333,0.01,105.37093552413617,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52799805,274,2019-12-10 12:09:50,27.691891666666667,85.32708333333333,0.05,105.635907680919,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52800301,274,2019-12-10 12:10:19,27.69187,85.32705333333334,0.01,108.88715354187694,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52800795,274,2019-12-10 12:10:49,27.69189666666667,85.32708333333333,0.14,105.10973962138466,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52801288,274,2019-12-10 12:11:19,27.691901666666663,85.327095,0.19,104.21567759560331,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52801799,274,2019-12-10 12:11:49,27.691901666666663,85.32710333333333,0.03,103.95964837560304,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52802292,274,2019-12-10 12:12:19,27.69185833333333,85.32707166666667,0.11,109.51490397973383,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52802804,274,2019-12-10 12:12:48,27.69188833333333,85.32709333333334,0.13,105.67475757239842,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52803303,274,2019-12-10 12:13:18,27.691855,85.3271,0.1,109.00453850874108,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52803793,274,2019-12-10 12:13:48,27.691838333333333,85.32709666666666,0.13,110.87184115967138,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52804363,274,2019-12-10 12:14:22,27.69181833333333,85.32709333333334,0.05,113.094049291683,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52804782,274,2019-12-10 12:14:48,27.69180666666667,85.32709333333334,0.17,114.33530830524398,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52805276,274,2019-12-10 12:15:17,27.691831666666666,85.32710833333333,0.34,111.24884180765835,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52805783,274,2019-12-10 12:15:48,27.69182,85.32708833333334,0.13,113.06191930966162,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52806271,274,2019-12-10 12:16:17,27.69181333333333,85.32708833333334,0.21,113.77004991563626,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52806759,274,2019-12-10 12:16:47,27.691803333333333,85.32707,0.25,115.37327148304736,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52807256,274,2019-12-10 12:17:16,27.691793333333333,85.32707166666667,0.12,24.11910209133816,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52807747,274,2019-12-10 12:17:46,27.69185333333333,85.3271,0.03,109.18150271959621,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52808260,274,2019-12-10 12:18:16,27.691893333333333,85.32709166666666,0.05,105.19852582211387,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52808752,274,2019-12-10 12:18:46,27.691891666666667,85.32708333333333,0.07,105.635907680919,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52809240,274,2019-12-10 12:19:16,27.691845,85.32709166666666,0.26,110.31103323357524,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52809730,274,2019-12-10 12:19:45,27.691915,85.327115,0.1,102.19697910342883,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52810254,274,2019-12-10 12:20:15,27.691895,85.327135,0.19,103.75217963717678,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52810790,274,2019-12-10 12:20:45,27.69192333333333,85.327155,0.24,7.498806001956715,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52811287,274,2019-12-10 12:21:15,27.69191,85.32714833333333,0.41,101.7872843923327,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52811806,274,2019-12-10 12:21:45,27.69188,85.32711333333333,0.07,105.96096427487493,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52812328,274,2019-12-10 12:22:14,27.691955,85.32715,0.02,4.7069584133691675,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52812834,274,2019-12-10 12:22:44,27.691966666666666,85.32714666666666,0.15,3.752456875280794,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52813354,274,2019-12-10 12:23:14,27.69197,85.327145,0.06,3.5152228944408113,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52813867,274,2019-12-10 12:23:44,27.691971666666667,85.32714666666666,0.06,3.2724233235841087,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52814415,274,2019-12-10 12:24:13,27.691946666666663,85.327135,0.02,6.252109877403193,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52814935,274,2019-12-10 12:24:43,27.691935,85.32711,0.05,8.614014082599608,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,Kathmandu-11,,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
52815442,274,2019-12-10 12:25:13,27.69190333333333,85.32710333333333,0.15,103.78337729944433,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bhaktithapa Road,Kathmandu-11,Bansh Ghari,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
