original_id,original_deviceid,original_servertime,original_latitude,original_longitude,original_speed,distance,formatted,lat,lon,housenumber,name,suburb,street,postcode,district,city,county,state,country,country_code,attribution,attribution_license,attribution_url
81109115,284,2019-12-29 10:17:16,27.691831666666666,85.32710666666667,0.66,111.2955314671344,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81109669,284,2019-12-29 10:17:46,27.69177333333333,85.32708833333334,0.7,23.104861771077598,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81110195,284,2019-12-29 10:18:16,27.69179,85.327135,0.53,21.293165670437133,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81110732,284,2019-12-29 10:18:46,27.691821666666662,85.32713166666667,1.09,111.69135806123042,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81111268,284,2019-12-29 10:19:15,27.691865,85.32702166666667,0.59,110.5033654251243,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81111805,284,2019-12-29 10:19:45,27.691728333333334,85.32696166666666,0.25,12.976381952374107,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81112346,284,2019-12-29 10:20:15,27.691821666666662,85.32708666666667,0.59,112.93382775760502,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81112916,284,2019-12-29 10:20:45,27.69186833333333,85.32715166666667,0.51,106.16888481845537,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81113486,284,2019-12-29 10:21:14,27.691918333333334,85.32715833333333,0.23,7.813262838716974,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81114029,284,2019-12-29 10:21:44,27.691911666666662,85.32721666666667,0.27,5.555713882062717,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81114579,284,2019-12-29 10:22:14,27.691928333333333,85.32721666666667,0.59,3.955601844928867,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81115110,284,2019-12-29 10:22:44,27.69192333333333,85.32717666666667,0.23,6.422556907983379,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81115651,284,2019-12-29 10:23:14,27.691911666666662,85.32718333333334,0.25,7.211481781452779,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81116193,284,2019-12-29 10:23:43,27.691866666666662,85.32717333333333,0.54,105.8202301089378,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81116736,284,2019-12-29 10:24:13,27.691855,85.32718833333334,0.89,106.74309245054094,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81117260,284,2019-12-29 10:24:43,27.691885,85.32723333333334,0.34,7.2880093210707,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81117810,284,2019-12-29 10:25:13,27.691875,85.32722666666666,0.1,8.579230246742735,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81118355,284,2019-12-29 10:25:43,27.691891666666667,85.32722333333334,0.14,7.144694839137467,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81118885,284,2019-12-29 10:26:12,27.691875,85.32719,0.06,104.53880011306074,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81119452,284,2019-12-29 10:26:43,27.69181333333333,85.32714,0.13,112.37524715862102,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81119982,284,2019-12-29 10:27:12,27.69180833333333,85.3271,0.42,113.9695832973599,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81120499,284,2019-12-29 10:27:42,27.69187833333333,85.32719,0.29,104.17769989323783,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81121029,284,2019-12-29 10:28:11,27.691945,85.32726666666667,0.9,0.12816200676163042,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81121557,284,2019-12-29 10:28:41,27.691883333333333,85.32724333333333,0.1,6.951290145928922,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81122095,284,2019-12-29 10:29:11,27.69190333333333,85.32725833333333,1.4,4.286059975488649,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81122623,284,2019-12-29 10:29:41,27.691926666666667,85.32730166666667,0.26,0.08728966545361812,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81123153,284,2019-12-29 10:30:11,27.69190833333333,85.32721833333333,0.33,5.792947902192137,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81123695,284,2019-12-29 10:30:41,27.69189833333333,85.32721,0.31,7.166957154820068,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81124217,284,2019-12-29 10:31:10,27.69194333333333,85.32726666666667,0.84,0.031849184190545984,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81124765,284,2019-12-29 10:31:40,27.691956666666663,85.32734,0.98,4.852802556003867,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81125298,284,2019-12-29 10:32:10,27.691938333333333,85.32727333333334,0.41,0.18072916262896374,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81125867,284,2019-12-29 10:32:39,27.69189,85.32719166666666,0.93,8.877685591557217,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81126430,284,2019-12-29 10:33:09,27.691846666666667,85.32718833333334,0.4,107.64678471493404,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81126956,284,2019-12-29 10:33:39,27.691861666666668,85.32718333333334,0.27,106.13156047222373,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81127501,284,2019-12-29 10:34:09,27.691925,85.32715666666667,0.25,7.256006406267991,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81128028,284,2019-12-29 10:34:39,27.69191333333333,85.32718666666666,0.04,6.885893786148634,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81128592,284,2019-12-29 10:35:09,27.691906666666668,85.32719333333333,0.73,7.194785046526626,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81129149,284,2019-12-29 10:35:38,27.691906666666668,85.32722166666667,0.57,5.7873823181302875,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81129697,284,2019-12-29 10:36:08,27.69188833333333,85.327195,0.72,8.87212001945396,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81130240,284,2019-12-29 10:36:39,27.691816666666668,85.32711833333333,0.15,112.57762046651484,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81130766,284,2019-12-29 10:37:08,27.69189666666667,85.32719666666667,0.32,7.989275536294823,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81131294,284,2019-12-29 10:37:37,27.69188,85.32719333333333,0.58,103.92338912052026,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81131826,284,2019-12-29 10:38:07,27.69186333333333,85.32717666666667,0.79,106.10292942163065,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81132405,284,2019-12-29 10:38:37,27.691915,85.32718,1.57,7.057036151408319,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81132998,284,2019-12-29 10:39:07,27.69190833333333,85.32713666666666,0.74,102.28300142394205,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81133550,284,2019-12-29 10:39:36,27.691971666666667,85.32721333333333,0.66,0.03911229812148321,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81134129,284,2019-12-29 10:40:06,27.69195833333333,85.32720333333333,0.42,1.7377075242261635,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81134656,284,2019-12-29 10:40:36,27.691881666666667,85.32713833333334,0.33,105.08683240592204,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81135226,284,2019-12-29 10:41:06,27.69189,85.32716666666667,0.51,103.46397165157084,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81135755,284,2019-12-29 10:41:36,27.69184333333333,85.32712333333333,0.45,109.59072698359111,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81136296,284,2019-12-29 10:42:05,27.691881666666667,85.32716833333333,0.54,104.32100300835629,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81136868,284,2019-12-29 10:42:35,27.691881666666667,85.32717,0.29,104.28074518662363,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81137397,284,2019-12-29 10:43:05,27.69181333333333,85.32716833333333,0.17,111.70135477793148,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81137957,284,2019-12-29 10:43:35,27.691761666666668,85.32717,0.69,22.274800972932713,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81138514,284,2019-12-29 10:44:05,27.691746666666667,85.327165,1.17,23.897253192015256,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81139127,284,2019-12-29 10:44:34,27.691783333333333,85.32718,0.36,19.69792400161734,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81139715,284,2019-12-29 10:45:04,27.691776666666662,85.32713333333334,0.66,22.656044240756387,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81140287,284,2019-12-29 10:45:34,27.69181333333333,85.32717166666667,0.32,17.23166326847987,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81140909,284,2019-12-29 10:46:04,27.69184333333333,85.327225,0.3,107.27401316862385,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81141531,284,2019-12-29 10:46:36,27.691826666666667,85.32721666666667,0.69,109.24910105165075,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81142019,284,2019-12-29 10:47:03,27.69167,85.32704333333334,0.41,10.856759373658086,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81142561,284,2019-12-29 10:47:33,27.691841666666665,85.32728,0.52,106.57644541397529,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81143102,284,2019-12-29 10:48:03,27.691856666666663,85.32728666666667,0.94,7.408882403473798,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81143630,284,2019-12-29 10:48:33,27.691866666666662,85.32729333333333,0.09,6.117817795698869,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81144193,284,2019-12-29 10:49:02,27.69186833333333,85.32724333333333,0.06,8.391391153657315,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81144732,284,2019-12-29 10:49:32,27.691883333333333,85.327225,0.45,7.861962533871725,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81145264,284,2019-12-29 10:50:02,27.691901666666663,85.32721,0.21,6.846934727932065,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81145792,284,2019-12-29 10:50:32,27.69187833333333,85.32717,0.37,104.64017694221374,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81146329,284,2019-12-29 10:51:02,27.6919,85.32721166666667,0.42,6.924157543893782,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81146853,284,2019-12-29 10:51:31,27.69190333333333,85.327235,0.2,5.4450975595375715,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81147402,284,2019-12-29 10:52:01,27.691895,85.327245,0.41,5.748423229331857,"Kathmandu, Kathmandu 44617, Nepal",27.6923583,85.3267156,,,,,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81147966,284,2019-12-29 10:52:31,27.69187,85.327195,0.18,104.97140399138793,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81148522,284,2019-12-29 10:53:01,27.69184,85.32715333333333,0.33,109.17547646112854,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81149090,284,2019-12-29 10:53:30,27.691855,85.327165,0.16,107.27658098212821,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81149633,284,2019-12-29 10:54:00,27.69185333333333,85.32717166666667,0.12,107.29947256942287,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81150170,284,2019-12-29 10:54:30,27.691826666666667,85.327125,0.05,111.32962815025633,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81150713,284,2019-12-29 10:55:00,27.69183333333333,85.327135,0.24,110.35341752785085,"Bhaktithapa Road 135/27, Bansh Ghari, Kathmandu 44617, Nepal",27.692791,85.32742905366872,135/27,,Bansh Ghari,Bhaktithapa Road,44617,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
